Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
190694,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,globiceps,"Valenciennes, 1840",,,,,"","Globehead Parrotfish, Roundhead Parrotfish, Speckled Parrotfish, Violet-lined Parrotfish",Perroquet Globeux,Loro Globoso,LC,,3.1,2010,unknown,N
19950,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,guacamaia,"Cuvier, 1829",,,,,"","Blue Rainbow, Rainbow, Rainbow Parrotfish",Perroquet arc-en-ciel,"Guacamaia, Guacamaya, Loro Guacamayo",DD,,3.1,2010,unknown,N
190703,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,hoefleri,"(Steindachner, 1881)",,,,,"",Guinean Parrotfish,Perroquet de Guinée,Loro de Guinea,LC,,3.1,2010,unknown,N
190761,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,hypselopterus,"Bleeker, 1854",,,,,"","East-Indies Parrotfish, Java Parrotfish, Yellow-tail Parrotfish",,,NT,,3.1,2010,unknown,N
190732,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,iseri,"(Bloch, 1789)",,,,,"","Grey Chub, Gutong, Mottlefin Parrotfish, Mud-belly, Sammy Johnson, Sleep on grass, Striped Parrotfish",Perroquet Rayé,"Jabón, Loro, Loro Listado, Loro Perico, Loro Rayado",LC,,3.1,2010,unknown,N
190754,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,koputea,"Randall & Choat, 1980",,,,,"",Marquesan Parrotfish,,,LC,,3.1,2010,unknown,N
190769,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,longipinnis,"Randall & Choat, 1980",,,,,"",Highfin Parrotfish,,,LC,,3.1,2010,unknown,N
190735,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,maculipinna,"(Westneat, Satapoomin & Randall, 2007)",,,,,"",Spot-fin Parrotfish,,,DD,,3.1,2010,unknown,N
190740,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,niger,"Forsskål, 1775",,,,,"","Black Parrotfish, Dusky Parrotfish, Swarthy Parrotfish","Kakatoi Brisant, Perroquet Dorade, Poisson-perroquet Noir",,LC,,3.1,2010,unknown,N
190716,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,obishime,"Randall & Earle, 1993",,,,,"",Yellowtail Parrotfish,,,DD,,3.1,2010,unknown,N
154960,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,oviceps,"Valenciennes, 1840",,,,,"","Blue Parrotfish, Dark Capped Parrotfish, Egghead Parrotfish, Yellow-barred Parrotfish","Perroquet Banane, Perroquet vert",,LC,,3.1,2010,unknown,N
190743,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,ovifrons,"Temminck & Schlegel, 1846",,,,,"",Knobsnout Parrotfish,,,DD,,3.1,2010,unknown,N
183839,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,perrico,"Jordan & Gilbert, 1882",,,,,"","Bumphead parrotfish, Bumphead parrotfish (FB)",Perrooquet bossu,"Loro, Loro guacamaya, Loro jorobado, Perico",LC,,3.1,2010,stable,N
190765,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,persicus,"Randall & Bruce, 1983",,,,,"",Gulf Parrotfish,Perroquet du Golfe,Loro del Golfo,LC,,3.1,2010,unknown,N
154676,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,prasiognathos,"Valenciennes, 1840",,,,,"","Blue-faced Parrotfish, Dusky Parrotfish, Green-face Parrotfish, Greenthroat parrotfish, Ocean parrotfish, Singapore parrotfish, Singapore Parrotfish","Perroquet, Perroquet à bec vert, Perroquet étaubone, Perroquet océan, Poisson-perroquet à menton bleu",Loro etobón,LC,,3.1,2010,stable,N
190736,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,psittacus,"Forsskål, 1775",,,,,"","Batavian Parrotfish, Common Parrotfish, Palenosed Parrot, Palenose Parrotfish, Rosy-cheek Parrotfish","Perroquet Commun, Perroquet Prairie",,LC,,3.1,2010,unknown,N
190749,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,pyrrostethus,"Richardson, 1846",,,,,"",Blue Banded Parrotfish,,,LC,,3.1,2010,unknown,N
190708,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,quoyi,"Valenciennes, 1840",,,,,"","Green-blotched Parrotfish, Quoy's Parrotfish",,,LC,,3.1,2010,unknown,N
